timestamp,hostname,pid,event_type,username,source_ip,port,label,raw_line
Mar 02 06:06:07,server,3812,session_opened,ravi,unknown,0,normal,Mar 02 06:06:07 server sshd[3812]: pam_unix(sshd:session): session opened for user ravi
Mar 02 06:06:38,server,1520,breakin_attempt,unknown,10.0.0.101,0,abnormal,Mar 02 06:06:38 server sshd[1520]: POSSIBLE BREAK-IN ATTEMPT from 10.0.0.101
Mar 02 06:08:00,server,5218,failed_login,test,10.0.0.101,51761,suspicious,Mar 02 06:08:00 server sshd[5218]: Failed password for test from 10.0.0.101 port 51761 ssh2
Mar 02 06:08:37,server,9141,session_opened,rahul,unknown,0,normal,Mar 02 06:08:37 server sshd[9141]: pam_unix(sshd:session): session opened for user rahul
Mar 02 06:18:45,server,7316,failed_login,guest,172.16.0.200,61092,suspicious,Mar 02 06:18:45 server sshd[7316]: Failed password for guest from 172.16.0.200 port 61092 ssh2
Mar 02 06:19:29,server,4174,invalid_user_login,guest,10.0.0.100,48926,abnormal,Mar 02 06:19:29 server sshd[4174]: Failed password for invalid user guest from 10.0.0.100 port 48926 ssh2
Mar 02 06:26:17,server,3818,breakin_attempt,unknown,10.0.0.101,0,abnormal,Mar 02 06:26:17 server sshd[3818]: POSSIBLE BREAK-IN ATTEMPT from 10.0.0.101
Mar 02 06:27:47,server,5826,session_opened,rahul,unknown,0,normal,Mar 02 06:27:47 server sshd[5826]: pam_unix(sshd:session): session opened for user rahul
Mar 02 06:42:20,server,,sudo_command,rahul,unknown,0,normal,Mar 02 06:42:20 server sudo: rahul : TTY=pts/0 ; PWD=/home/rahul ; USER=root ; COMMAND=/bin/ls
Mar 02 06:59:04,server,,sudo_command,ravi,unknown,0,normal,Mar 02 06:59:04 server sudo: ravi : TTY=pts/0 ; PWD=/home/ravi ; USER=root ; COMMAND=/bin/ls
Mar 02 07:01:39,server,6484,failed_login,root,10.0.0.101,63668,suspicious,Mar 02 07:01:39 server sshd[6484]: Failed password for root from 10.0.0.101 port 63668 ssh2
Mar 02 07:04:24,server,1067,accepted_login,rahul,192.168.1.52,61113,normal,Mar 02 07:04:24 server sshd[1067]: Accepted password for rahul from 192.168.1.52 port 61113 ssh2
Mar 02 07:12:58,server,5365,accepted_login,rahul,192.168.1.51,60687,normal,Mar 02 07:12:58 server sshd[5365]: Accepted password for rahul from 192.168.1.51 port 60687 ssh2
Mar 02 07:15:06,server,4921,accepted_login,rahul,192.168.1.51,60397,normal,Mar 02 07:15:06 server sshd[4921]: Accepted password for rahul from 192.168.1.51 port 60397 ssh2
Mar 02 07:22:39,server,7899,session_opened,rahul,unknown,0,normal,Mar 02 07:22:39 server sshd[7899]: pam_unix(sshd:session): session opened for user rahul
Mar 02 07:26:54,server,5602,accepted_login,rahul,192.168.1.50,46643,normal,Mar 02 07:26:54 server sshd[5602]: Accepted password for rahul from 192.168.1.50 port 46643 ssh2
Mar 02 07:32:55,server,4764,accepted_login,rahul,192.168.1.50,44907,normal,Mar 02 07:32:55 server sshd[4764]: Accepted password for rahul from 192.168.1.50 port 44907 ssh2
Mar 02 07:33:39,server,,sudo_command,rahul,unknown,0,normal,Mar 02 07:33:39 server sudo: rahul : TTY=pts/0 ; PWD=/home/rahul ; USER=root ; COMMAND=/bin/ls
Mar 02 07:33:43,server,,sudo_command,rahul,unknown,0,normal,Mar 02 07:33:43 server sudo: rahul : TTY=pts/0 ; PWD=/home/rahul ; USER=root ; COMMAND=/bin/ls
Mar 02 07:36:23,server,2372,session_opened,manohar,unknown,0,normal,Mar 02 07:36:23 server sshd[2372]: pam_unix(sshd:session): session opened for user manohar
Mar 02 07:51:14,server,6876,invalid_user_login,admin,10.0.0.100,54780,abnormal,Mar 02 07:51:14 server sshd[6876]: Failed password for invalid user admin from 10.0.0.100 port 54780 ssh2
Mar 02 07:51:43,server,7995,session_opened,rahul,unknown,0,normal,Mar 02 07:51:43 server sshd[7995]: pam_unix(sshd:session): session opened for user rahul
Mar 02 08:04:07,server,9744,session_opened,rahul,unknown,0,normal,Mar 02 08:04:07 server sshd[9744]: pam_unix(sshd:session): session opened for user rahul
Mar 02 08:07:49,server,8973,accepted_login,ravi,192.168.1.50,43216,normal,Mar 02 08:07:49 server sshd[8973]: Accepted password for ravi from 192.168.1.50 port 43216 ssh2
Mar 02 08:12:46,server,,sudo_command,manohar,unknown,0,normal,Mar 02 08:12:46 server sudo: manohar : TTY=pts/0 ; PWD=/home/manohar ; USER=root ; COMMAND=/bin/ls
Mar 02 08:15:31,server,4031,failed_login,user,10.0.0.101,41783,suspicious,Mar 02 08:15:31 server sshd[4031]: Failed password for user from 10.0.0.101 port 41783 ssh2
Mar 02 08:19:25,server,,sudo_command,manohar,unknown,0,normal,Mar 02 08:19:25 server sudo: manohar : TTY=pts/0 ; PWD=/home/manohar ; USER=root ; COMMAND=/bin/ls
Mar 02 08:32:23,server,8396,session_opened,ravi,unknown,0,normal,Mar 02 08:32:23 server sshd[8396]: pam_unix(sshd:session): session opened for user ravi
Mar 02 08:34:38,server,,sudo_command,rahul,unknown,0,normal,Mar 02 08:34:38 server sudo: rahul : TTY=pts/0 ; PWD=/home/rahul ; USER=root ; COMMAND=/bin/ls
Mar 02 08:45:10,server,8238,breakin_attempt,unknown,10.0.0.101,0,abnormal,Mar 02 08:45:10 server sshd[8238]: POSSIBLE BREAK-IN ATTEMPT from 10.0.0.101
Mar 02 08:51:25,server,3772,session_opened,rahul,unknown,0,normal,Mar 02 08:51:25 server sshd[3772]: pam_unix(sshd:session): session opened for user rahul
Mar 02 08:53:02,server,6603,accepted_login,manohar,192.168.1.52,57435,normal,Mar 02 08:53:02 server sshd[6603]: Accepted password for manohar from 192.168.1.52 port 57435 ssh2
Mar 02 09:00:35,server,2475,breakin_attempt,unknown,10.0.0.100,0,abnormal,Mar 02 09:00:35 server sshd[2475]: POSSIBLE BREAK-IN ATTEMPT from 10.0.0.100
Mar 02 09:04:38,server,5096,accepted_login,ravi,192.168.1.52,40902,normal,Mar 02 09:04:38 server sshd[5096]: Accepted password for ravi from 192.168.1.52 port 40902 ssh2
Mar 02 09:08:39,server,9855,breakin_attempt,unknown,10.0.0.101,0,abnormal,Mar 02 09:08:39 server sshd[9855]: POSSIBLE BREAK-IN ATTEMPT from 10.0.0.101
Mar 02 09:14:54,server,8876,session_opened,rahul,unknown,0,normal,Mar 02 09:14:54 server sshd[8876]: pam_unix(sshd:session): session opened for user rahul
Mar 02 09:15:24,server,9100,failed_login,guest,10.0.0.101,50838,suspicious,Mar 02 09:15:24 server sshd[9100]: Failed password for guest from 10.0.0.101 port 50838 ssh2
Mar 02 09:20:30,server,9906,session_opened,rahul,unknown,0,normal,Mar 02 09:20:30 server sshd[9906]: pam_unix(sshd:session): session opened for user rahul
Mar 02 09:38:26,server,5738,invalid_user_login,root,10.0.0.100,46548,abnormal,Mar 02 09:38:26 server sshd[5738]: Failed password for invalid user root from 10.0.0.100 port 46548 ssh2
Mar 02 09:40:52,server,8222,accepted_login,ravi,192.168.1.50,58062,normal,Mar 02 09:40:52 server sshd[8222]: Accepted password for ravi from 192.168.1.50 port 58062 ssh2
Mar 02 09:45:01,server,7034,breakin_attempt,unknown,172.16.0.200,0,abnormal,Mar 02 09:45:01 server sshd[7034]: POSSIBLE BREAK-IN ATTEMPT from 172.16.0.200
Mar 02 09:49:54,server,4908,failed_login,admin,10.0.0.100,53675,suspicious,Mar 02 09:49:54 server sshd[4908]: Failed password for admin from 10.0.0.100 port 53675 ssh2
Mar 02 09:52:39,server,8697,invalid_user_login,guest,172.16.0.200,63179,abnormal,Mar 02 09:52:39 server sshd[8697]: Failed password for invalid user guest from 172.16.0.200 port 63179 ssh2
Mar 02 10:08:16,server,7382,invalid_user_login,user,10.0.0.100,46415,abnormal,Mar 02 10:08:16 server sshd[7382]: Failed password for invalid user user from 10.0.0.100 port 46415 ssh2
Mar 02 10:18:04,server,8284,session_opened,rahul,unknown,0,normal,Mar 02 10:18:04 server sshd[8284]: pam_unix(sshd:session): session opened for user rahul
Mar 02 10:19:36,server,,sudo_command,ravi,unknown,0,normal,Mar 02 10:19:36 server sudo: ravi : TTY=pts/0 ; PWD=/home/ravi ; USER=root ; COMMAND=/bin/ls
Mar 02 10:19:41,server,,sudo_command,ravi,unknown,0,normal,Mar 02 10:19:41 server sudo: ravi : TTY=pts/0 ; PWD=/home/ravi ; USER=root ; COMMAND=/bin/ls
Mar 02 10:25:36,server,7614,session_opened,ravi,unknown,0,normal,Mar 02 10:25:36 server sshd[7614]: pam_unix(sshd:session): session opened for user ravi
Mar 02 10:34:59,server,,sudo_command,manohar,unknown,0,normal,Mar 02 10:34:59 server sudo: manohar : TTY=pts/0 ; PWD=/home/manohar ; USER=root ; COMMAND=/bin/ls
Mar 02 10:35:03,server,4550,breakin_attempt,unknown,172.16.0.200,0,abnormal,Mar 02 10:35:03 server sshd[4550]: POSSIBLE BREAK-IN ATTEMPT from 172.16.0.200
Mar 02 10:35:07,server,4486,session_opened,ravi,unknown,0,normal,Mar 02 10:35:07 server sshd[4486]: pam_unix(sshd:session): session opened for user ravi
Mar 02 10:40:40,server,1739,failed_login,guest,172.16.0.200,58606,suspicious,Mar 02 10:40:40 server sshd[1739]: Failed password for guest from 172.16.0.200 port 58606 ssh2
Mar 02 10:45:07,server,3906,accepted_login,manohar,192.168.1.52,53323,normal,Mar 02 10:45:07 server sshd[3906]: Accepted password for manohar from 192.168.1.52 port 53323 ssh2
Mar 02 10:57:11,server,9851,session_opened,rahul,unknown,0,normal,Mar 02 10:57:11 server sshd[9851]: pam_unix(sshd:session): session opened for user rahul
Mar 02 11:04:32,server,9991,accepted_login,rahul,192.168.1.50,43408,normal,Mar 02 11:04:32 server sshd[9991]: Accepted password for rahul from 192.168.1.50 port 43408 ssh2
Mar 02 11:06:18,server,3825,breakin_attempt,unknown,10.0.0.100,0,abnormal,Mar 02 11:06:18 server sshd[3825]: POSSIBLE BREAK-IN ATTEMPT from 10.0.0.100
Mar 02 11:09:30,server,1569,breakin_attempt,unknown,10.0.0.100,0,abnormal,Mar 02 11:09:30 server sshd[1569]: POSSIBLE BREAK-IN ATTEMPT from 10.0.0.100
Mar 02 11:16:08,server,4252,invalid_user_login,admin,10.0.0.101,45081,abnormal,Mar 02 11:16:08 server sshd[4252]: Failed password for invalid user admin from 10.0.0.101 port 45081 ssh2
Mar 02 11:17:38,server,,sudo_command,manohar,unknown,0,normal,Mar 02 11:17:38 server sudo: manohar : TTY=pts/0 ; PWD=/home/manohar ; USER=root ; COMMAND=/bin/ls
Mar 02 11:25:01,server,3232,session_opened,manohar,unknown,0,normal,Mar 02 11:25:01 server sshd[3232]: pam_unix(sshd:session): session opened for user manohar
Mar 02 11:26:15,server,3539,session_opened,manohar,unknown,0,normal,Mar 02 11:26:15 server sshd[3539]: pam_unix(sshd:session): session opened for user manohar
Mar 02 11:28:11,server,,sudo_command,ravi,unknown,0,normal,Mar 02 11:28:11 server sudo: ravi : TTY=pts/0 ; PWD=/home/ravi ; USER=root ; COMMAND=/bin/ls
Mar 02 11:28:54,server,5559,session_opened,rahul,unknown,0,normal,Mar 02 11:28:54 server sshd[5559]: pam_unix(sshd:session): session opened for user rahul
Mar 02 11:31:58,server,6023,invalid_user_login,test,10.0.0.101,56182,abnormal,Mar 02 11:31:58 server sshd[6023]: Failed password for invalid user test from 10.0.0.101 port 56182 ssh2
Mar 02 11:32:24,server,1035,invalid_user_login,admin,10.0.0.100,42614,abnormal,Mar 02 11:32:24 server sshd[1035]: Failed password for invalid user admin from 10.0.0.100 port 42614 ssh2
Mar 02 11:33:01,server,,sudo_command,manohar,unknown,0,normal,Mar 02 11:33:01 server sudo: manohar : TTY=pts/0 ; PWD=/home/manohar ; USER=root ; COMMAND=/bin/ls
Mar 02 11:33:04,server,2091,invalid_user_login,admin,10.0.0.101,60503,abnormal,Mar 02 11:33:04 server sshd[2091]: Failed password for invalid user admin from 10.0.0.101 port 60503 ssh2
Mar 02 11:35:06,server,,sudo_command,ravi,unknown,0,normal,Mar 02 11:35:06 server sudo: ravi : TTY=pts/0 ; PWD=/home/ravi ; USER=root ; COMMAND=/bin/ls
Mar 02 11:42:19,server,,sudo_command,rahul,unknown,0,normal,Mar 02 11:42:19 server sudo: rahul : TTY=pts/0 ; PWD=/home/rahul ; USER=root ; COMMAND=/bin/ls
Mar 02 11:47:39,server,3411,session_opened,ravi,unknown,0,normal,Mar 02 11:47:39 server sshd[3411]: pam_unix(sshd:session): session opened for user ravi
Mar 02 11:49:39,server,,sudo_command,ravi,unknown,0,normal,Mar 02 11:49:39 server sudo: ravi : TTY=pts/0 ; PWD=/home/ravi ; USER=root ; COMMAND=/bin/ls
Mar 02 11:53:00,server,2902,invalid_user_login,admin,10.0.0.100,44515,abnormal,Mar 02 11:53:00 server sshd[2902]: Failed password for invalid user admin from 10.0.0.100 port 44515 ssh2
Mar 02 11:56:08,server,2981,failed_login,root,10.0.0.101,42476,suspicious,Mar 02 11:56:08 server sshd[2981]: Failed password for root from 10.0.0.101 port 42476 ssh2
Mar 02 11:56:47,server,,sudo_command,ravi,unknown,0,normal,Mar 02 11:56:47 server sudo: ravi : TTY=pts/0 ; PWD=/home/ravi ; USER=root ; COMMAND=/bin/ls
Mar 02 11:57:36,server,6737,accepted_login,manohar,192.168.1.50,64491,normal,Mar 02 11:57:36 server sshd[6737]: Accepted password for manohar from 192.168.1.50 port 64491 ssh2
Mar 02 12:04:36,server,3292,failed_login,admin,10.0.0.101,53546,suspicious,Mar 02 12:04:36 server sshd[3292]: Failed password for admin from 10.0.0.101 port 53546 ssh2
Mar 02 12:10:58,server,3307,invalid_user_login,root,172.16.0.200,52075,abnormal,Mar 02 12:10:58 server sshd[3307]: Failed password for invalid user root from 172.16.0.200 port 52075 ssh2
Mar 02 12:18:35,server,8411,session_opened,manohar,unknown,0,normal,Mar 02 12:18:35 server sshd[8411]: pam_unix(sshd:session): session opened for user manohar
Mar 02 12:21:06,server,,sudo_command,rahul,unknown,0,normal,Mar 02 12:21:06 server sudo: rahul : TTY=pts/0 ; PWD=/home/rahul ; USER=root ; COMMAND=/bin/ls
Mar 02 12:23:19,server,9220,session_opened,manohar,unknown,0,normal,Mar 02 12:23:19 server sshd[9220]: pam_unix(sshd:session): session opened for user manohar
Mar 02 12:25:45,server,8722,accepted_login,rahul,192.168.1.50,60654,normal,Mar 02 12:25:45 server sshd[8722]: Accepted password for rahul from 192.168.1.50 port 60654 ssh2
Mar 02 13:09:20,server,5049,failed_login,test,10.0.0.101,54818,suspicious,Mar 02 13:09:20 server sshd[5049]: Failed password for test from 10.0.0.101 port 54818 ssh2
Mar 02 13:12:33,server,8861,session_opened,ravi,unknown,0,normal,Mar 02 13:12:33 server sshd[8861]: pam_unix(sshd:session): session opened for user ravi
Mar 02 13:15:33,server,8784,session_opened,manohar,unknown,0,normal,Mar 02 13:15:33 server sshd[8784]: pam_unix(sshd:session): session opened for user manohar
Mar 02 13:18:41,server,,sudo_command,manohar,unknown,0,normal,Mar 02 13:18:41 server sudo: manohar : TTY=pts/0 ; PWD=/home/manohar ; USER=root ; COMMAND=/bin/ls
Mar 02 13:20:12,server,4627,accepted_login,ravi,192.168.1.52,63029,normal,Mar 02 13:20:12 server sshd[4627]: Accepted password for ravi from 192.168.1.52 port 63029 ssh2
Mar 02 13:23:52,server,7581,breakin_attempt,unknown,10.0.0.100,0,abnormal,Mar 02 13:23:52 server sshd[7581]: POSSIBLE BREAK-IN ATTEMPT from 10.0.0.100
Mar 02 13:30:15,server,3719,failed_login,admin,10.0.0.100,52506,suspicious,Mar 02 13:30:15 server sshd[3719]: Failed password for admin from 10.0.0.100 port 52506 ssh2
Mar 02 13:34:43,server,9035,invalid_user_login,root,172.16.0.200,54048,abnormal,Mar 02 13:34:43 server sshd[9035]: Failed password for invalid user root from 172.16.0.200 port 54048 ssh2
Mar 02 13:51:20,server,3608,accepted_login,manohar,192.168.1.51,46366,normal,Mar 02 13:51:20 server sshd[3608]: Accepted password for manohar from 192.168.1.51 port 46366 ssh2
Mar 02 13:58:51,server,9747,accepted_login,ravi,192.168.1.51,56040,normal,Mar 02 13:58:51 server sshd[9747]: Accepted password for ravi from 192.168.1.51 port 56040 ssh2
Mar 02 14:04:52,server,6720,accepted_login,rahul,192.168.1.50,44626,normal,Mar 02 14:04:52 server sshd[6720]: Accepted password for rahul from 192.168.1.50 port 44626 ssh2
Mar 02 14:08:55,server,9807,accepted_login,manohar,192.168.1.51,49796,normal,Mar 02 14:08:55 server sshd[9807]: Accepted password for manohar from 192.168.1.51 port 49796 ssh2
Mar 02 14:14:07,server,2936,session_opened,ravi,unknown,0,normal,Mar 02 14:14:07 server sshd[2936]: pam_unix(sshd:session): session opened for user ravi
Mar 02 14:17:09,server,2593,accepted_login,ravi,192.168.1.51,58634,normal,Mar 02 14:17:09 server sshd[2593]: Accepted password for ravi from 192.168.1.51 port 58634 ssh2
Mar 02 14:18:10,server,6788,accepted_login,manohar,192.168.1.51,45185,normal,Mar 02 14:18:10 server sshd[6788]: Accepted password for manohar from 192.168.1.51 port 45185 ssh2
Mar 02 14:23:05,server,,sudo_command,manohar,unknown,0,normal,Mar 02 14:23:05 server sudo: manohar : TTY=pts/0 ; PWD=/home/manohar ; USER=root ; COMMAND=/bin/ls
Mar 02 14:23:16,server,,sudo_command,ravi,unknown,0,normal,Mar 02 14:23:16 server sudo: ravi : TTY=pts/0 ; PWD=/home/ravi ; USER=root ; COMMAND=/bin/ls
Mar 02 14:32:44,server,,sudo_command,rahul,unknown,0,normal,Mar 02 14:32:44 server sudo: rahul : TTY=pts/0 ; PWD=/home/rahul ; USER=root ; COMMAND=/bin/ls
Mar 02 14:34:13,server,4721,invalid_user_login,root,10.0.0.101,57087,abnormal,Mar 02 14:34:13 server sshd[4721]: Failed password for invalid user root from 10.0.0.101 port 57087 ssh2
Mar 02 14:38:14,server,5315,session_opened,rahul,unknown,0,normal,Mar 02 14:38:14 server sshd[5315]: pam_unix(sshd:session): session opened for user rahul
Mar 02 14:38:46,server,8282,session_opened,manohar,unknown,0,normal,Mar 02 14:38:46 server sshd[8282]: pam_unix(sshd:session): session opened for user manohar
Mar 02 14:44:22,server,6235,breakin_attempt,unknown,172.16.0.200,0,abnormal,Mar 02 14:44:22 server sshd[6235]: POSSIBLE BREAK-IN ATTEMPT from 172.16.0.200
Mar 02 14:46:15,server,1515,session_opened,rahul,unknown,0,normal,Mar 02 14:46:15 server sshd[1515]: pam_unix(sshd:session): session opened for user rahul
Mar 02 14:53:25,server,3266,breakin_attempt,unknown,10.0.0.100,0,abnormal,Mar 02 14:53:25 server sshd[3266]: POSSIBLE BREAK-IN ATTEMPT from 10.0.0.100
Mar 02 14:58:55,server,5562,session_opened,ravi,unknown,0,normal,Mar 02 14:58:55 server sshd[5562]: pam_unix(sshd:session): session opened for user ravi
Mar 02 15:01:20,server,6829,accepted_login,manohar,192.168.1.51,41919,normal,Mar 02 15:01:20 server sshd[6829]: Accepted password for manohar from 192.168.1.51 port 41919 ssh2
Mar 02 15:09:08,server,,sudo_command,rahul,unknown,0,normal,Mar 02 15:09:08 server sudo: rahul : TTY=pts/0 ; PWD=/home/rahul ; USER=root ; COMMAND=/bin/ls
Mar 02 15:16:27,server,3649,session_opened,manohar,unknown,0,normal,Mar 02 15:16:27 server sshd[3649]: pam_unix(sshd:session): session opened for user manohar
Mar 02 15:17:54,server,5967,session_opened,rahul,unknown,0,normal,Mar 02 15:17:54 server sshd[5967]: pam_unix(sshd:session): session opened for user rahul
Mar 02 15:34:24,server,7852,accepted_login,rahul,192.168.1.52,41255,normal,Mar 02 15:34:24 server sshd[7852]: Accepted password for rahul from 192.168.1.52 port 41255 ssh2
Mar 02 15:34:29,server,,sudo_command,ravi,unknown,0,normal,Mar 02 15:34:29 server sudo: ravi : TTY=pts/0 ; PWD=/home/ravi ; USER=root ; COMMAND=/bin/ls
Mar 02 15:37:32,server,9149,accepted_login,rahul,192.168.1.51,50656,normal,Mar 02 15:37:32 server sshd[9149]: Accepted password for rahul from 192.168.1.51 port 50656 ssh2
Mar 02 15:38:32,server,2364,failed_login,user,172.16.0.200,64784,suspicious,Mar 02 15:38:32 server sshd[2364]: Failed password for user from 172.16.0.200 port 64784 ssh2
Mar 02 15:41:50,server,8810,session_opened,rahul,unknown,0,normal,Mar 02 15:41:50 server sshd[8810]: pam_unix(sshd:session): session opened for user rahul
Mar 02 15:47:38,server,,sudo_command,ravi,unknown,0,normal,Mar 02 15:47:38 server sudo: ravi : TTY=pts/0 ; PWD=/home/ravi ; USER=root ; COMMAND=/bin/ls
Mar 02 15:53:18,server,9568,session_opened,rahul,unknown,0,normal,Mar 02 15:53:18 server sshd[9568]: pam_unix(sshd:session): session opened for user rahul
Mar 02 16:00:14,server,5244,session_opened,ravi,unknown,0,normal,Mar 02 16:00:14 server sshd[5244]: pam_unix(sshd:session): session opened for user ravi
Mar 02 16:00:41,server,2645,invalid_user_login,root,172.16.0.200,56332,abnormal,Mar 02 16:00:41 server sshd[2645]: Failed password for invalid user root from 172.16.0.200 port 56332 ssh2
Mar 02 16:05:48,server,,sudo_command,rahul,unknown,0,normal,Mar 02 16:05:48 server sudo: rahul : TTY=pts/0 ; PWD=/home/rahul ; USER=root ; COMMAND=/bin/ls
Mar 02 16:09:56,server,7184,accepted_login,rahul,192.168.1.51,58615,normal,Mar 02 16:09:56 server sshd[7184]: Accepted password for rahul from 192.168.1.51 port 58615 ssh2
Mar 02 16:23:07,server,3157,breakin_attempt,unknown,10.0.0.101,0,abnormal,Mar 02 16:23:07 server sshd[3157]: POSSIBLE BREAK-IN ATTEMPT from 10.0.0.101
Mar 02 16:28:09,server,,sudo_command,rahul,unknown,0,normal,Mar 02 16:28:09 server sudo: rahul : TTY=pts/0 ; PWD=/home/rahul ; USER=root ; COMMAND=/bin/ls
Mar 02 16:30:08,server,2513,breakin_attempt,unknown,172.16.0.200,0,abnormal,Mar 02 16:30:08 server sshd[2513]: POSSIBLE BREAK-IN ATTEMPT from 172.16.0.200
Mar 02 16:35:04,server,3879,session_opened,rahul,unknown,0,normal,Mar 02 16:35:04 server sshd[3879]: pam_unix(sshd:session): session opened for user rahul
Mar 02 16:47:13,server,,sudo_command,manohar,unknown,0,normal,Mar 02 16:47:13 server sudo: manohar : TTY=pts/0 ; PWD=/home/manohar ; USER=root ; COMMAND=/bin/ls
Mar 02 16:50:17,server,,sudo_command,rahul,unknown,0,normal,Mar 02 16:50:17 server sudo: rahul : TTY=pts/0 ; PWD=/home/rahul ; USER=root ; COMMAND=/bin/ls
Mar 02 16:53:52,server,4392,session_opened,manohar,unknown,0,normal,Mar 02 16:53:52 server sshd[4392]: pam_unix(sshd:session): session opened for user manohar
Mar 02 16:59:59,server,,sudo_command,rahul,unknown,0,normal,Mar 02 16:59:59 server sudo: rahul : TTY=pts/0 ; PWD=/home/rahul ; USER=root ; COMMAND=/bin/ls
Mar 02 17:12:56,server,9081,session_opened,manohar,unknown,0,normal,Mar 02 17:12:56 server sshd[9081]: pam_unix(sshd:session): session opened for user manohar
Mar 02 17:15:37,server,6794,session_opened,manohar,unknown,0,normal,Mar 02 17:15:37 server sshd[6794]: pam_unix(sshd:session): session opened for user manohar
Mar 02 17:19:48,server,3431,session_opened,ravi,unknown,0,normal,Mar 02 17:19:48 server sshd[3431]: pam_unix(sshd:session): session opened for user ravi
Mar 02 17:26:25,server,1708,session_opened,manohar,unknown,0,normal,Mar 02 17:26:25 server sshd[1708]: pam_unix(sshd:session): session opened for user manohar
Mar 02 17:28:19,server,7998,accepted_login,ravi,192.168.1.51,57081,normal,Mar 02 17:28:19 server sshd[7998]: Accepted password for ravi from 192.168.1.51 port 57081 ssh2
Mar 02 17:30:27,server,4533,session_opened,ravi,unknown,0,normal,Mar 02 17:30:27 server sshd[4533]: pam_unix(sshd:session): session opened for user ravi
Mar 02 17:31:48,server,8531,accepted_login,rahul,192.168.1.52,63715,normal,Mar 02 17:31:48 server sshd[8531]: Accepted password for rahul from 192.168.1.52 port 63715 ssh2
Mar 02 17:37:17,server,3944,breakin_attempt,unknown,10.0.0.100,0,abnormal,Mar 02 17:37:17 server sshd[3944]: POSSIBLE BREAK-IN ATTEMPT from 10.0.0.100
Mar 02 17:46:34,server,6121,invalid_user_login,guest,10.0.0.101,46938,abnormal,Mar 02 17:46:34 server sshd[6121]: Failed password for invalid user guest from 10.0.0.101 port 46938 ssh2
Mar 02 17:48:48,server,2036,failed_login,guest,10.0.0.100,65409,suspicious,Mar 02 17:48:48 server sshd[2036]: Failed password for guest from 10.0.0.100 port 65409 ssh2
Mar 02 18:13:18,server,4476,accepted_login,ravi,192.168.1.52,41030,normal,Mar 02 18:13:18 server sshd[4476]: Accepted password for ravi from 192.168.1.52 port 41030 ssh2
Mar 02 18:16:03,server,7322,invalid_user_login,root,10.0.0.100,50779,abnormal,Mar 02 18:16:03 server sshd[7322]: Failed password for invalid user root from 10.0.0.100 port 50779 ssh2
Mar 02 18:22:31,server,8405,breakin_attempt,unknown,10.0.0.100,0,abnormal,Mar 02 18:22:31 server sshd[8405]: POSSIBLE BREAK-IN ATTEMPT from 10.0.0.100
Mar 02 18:24:20,server,5885,failed_login,guest,10.0.0.101,52784,suspicious,Mar 02 18:24:20 server sshd[5885]: Failed password for guest from 10.0.0.101 port 52784 ssh2
Mar 02 18:34:03,server,2779,breakin_attempt,unknown,172.16.0.200,0,abnormal,Mar 02 18:34:03 server sshd[2779]: POSSIBLE BREAK-IN ATTEMPT from 172.16.0.200
Mar 02 18:37:58,server,4943,session_opened,manohar,unknown,0,normal,Mar 02 18:37:58 server sshd[4943]: pam_unix(sshd:session): session opened for user manohar
Mar 02 18:40:19,server,6094,breakin_attempt,unknown,10.0.0.101,0,abnormal,Mar 02 18:40:19 server sshd[6094]: POSSIBLE BREAK-IN ATTEMPT from 10.0.0.101
Mar 02 18:42:00,server,6025,failed_login,root,172.16.0.200,50762,suspicious,Mar 02 18:42:00 server sshd[6025]: Failed password for root from 172.16.0.200 port 50762 ssh2
Mar 02 18:42:08,server,3311,accepted_login,ravi,192.168.1.50,51667,normal,Mar 02 18:42:08 server sshd[3311]: Accepted password for ravi from 192.168.1.50 port 51667 ssh2
Mar 02 18:48:53,server,8844,failed_login,admin,10.0.0.101,42912,suspicious,Mar 02 18:48:53 server sshd[8844]: Failed password for admin from 10.0.0.101 port 42912 ssh2
Mar 02 18:56:39,server,8086,invalid_user_login,root,10.0.0.101,55109,abnormal,Mar 02 18:56:39 server sshd[8086]: Failed password for invalid user root from 10.0.0.101 port 55109 ssh2
Mar 02 19:00:24,server,3143,breakin_attempt,unknown,172.16.0.200,0,abnormal,Mar 02 19:00:24 server sshd[3143]: POSSIBLE BREAK-IN ATTEMPT from 172.16.0.200
Mar 02 19:01:24,server,5445,invalid_user_login,admin,172.16.0.200,60459,abnormal,Mar 02 19:01:24 server sshd[5445]: Failed password for invalid user admin from 172.16.0.200 port 60459 ssh2
Mar 02 19:02:12,server,9218,breakin_attempt,unknown,10.0.0.101,0,abnormal,Mar 02 19:02:12 server sshd[9218]: POSSIBLE BREAK-IN ATTEMPT from 10.0.0.101
Mar 02 19:05:39,server,4352,accepted_login,ravi,192.168.1.50,58618,normal,Mar 02 19:05:39 server sshd[4352]: Accepted password for ravi from 192.168.1.50 port 58618 ssh2
Mar 02 19:05:42,server,6351,session_opened,manohar,unknown,0,normal,Mar 02 19:05:42 server sshd[6351]: pam_unix(sshd:session): session opened for user manohar
Mar 02 19:08:32,server,3916,breakin_attempt,unknown,10.0.0.100,0,abnormal,Mar 02 19:08:32 server sshd[3916]: POSSIBLE BREAK-IN ATTEMPT from 10.0.0.100
